name,domain,solved,time-seconds
p07.pddl,sokoban-sat08-strips,False,5.6546,UNSOLVABLE_INCOMPLETELY
p08.pddl,sokoban-sat08-strips,False,6.8606,UNSOLVABLE_INCOMPLETELY
p09.pddl,sokoban-sat08-strips,False,7.6271,UNSOLVABLE_INCOMPLETELY
p10.pddl,sokoban-sat08-strips,False,100.8376,UNSOLVABLE_INCOMPLETELY
p01.pddl,transport-sat08-strips,True,0.1226,
p02.pddl,transport-sat08-strips,True,3.3408,
p03.pddl,transport-sat08-strips,True,0.2417,
p04.pddl,transport-sat08-strips,True,267.5573,
p05.pddl,transport-sat08-strips,True,16.8049,
p06.pddl,transport-sat08-strips,False,300.1991,TIMEOUT
p07.pddl,transport-sat08-strips,False,300.1933,TIMEOUT
p08.pddl,transport-sat08-strips,True,205.9618,
p09.pddl,transport-sat08-strips,False,300.2664,TIMEOUT
p10.pddl,transport-sat08-strips,False,300.3223,TIMEOUT
child-snack_pfile05-2.pddl,childsnack-sat14-strips,True,0.5231,
child-snack_pfile05.pddl,childsnack-sat14-strips,True,0.4388,
child-snack_pfile06-2.pddl,childsnack-sat14-strips,True,0.7164,
child-snack_pfile07-2.pddl,childsnack-sat14-strips,True,0.4842,
child-snack_pfile08-2.pddl,childsnack-sat14-strips,True,0.2625,
child-snack_pfile08.pddl,childsnack-sat14-strips,True,2.1963,
child-snack_pfile09-2.pddl,childsnack-sat14-strips,True,5.5170,
child-snack_pfile09.pddl,childsnack-sat14-strips,True,0.6361,
child-snack_pfile10-2.pddl,childsnack-sat14-strips,True,11.6777,
child-snack_pfile10.pddl,childsnack-sat14-strips,True,9.7667,
ptesting-1-2-7.pddl,hiking-sat14-strips,True,13.8325,
ptesting-1-2-8.pddl,hiking-sat14-strips,True,55.5071,
ptesting-2-2-6.pddl,hiking-sat14-strips,True,20.0345,
ptesting-2-2-7.pddl,hiking-sat14-strips,True,1.3078,
ptesting-2-2-8.pddl,hiking-sat14-strips,True,25.7812,
ptesting-2-3-6.pddl,hiking-sat14-strips,True,1.9536,
ptesting-2-3-7.pddl,hiking-sat14-strips,True,15.9154,
ptesting-2-3-8.pddl,hiking-sat14-strips,True,13.2291,
ptesting-2-4-5.pddl,hiking-sat14-strips,True,1.1726,
ptesting-2-4-6.pddl,hiking-sat14-strips,True,5.3440,
p01.pddl,cave-diving-sat14-strips,False,0.1150,INTERNAL_ERROR
p02.pddl,cave-diving-sat14-strips,False,0.1140,INTERNAL_ERROR
p03.pddl,cave-diving-sat14-strips,False,0.1176,INTERNAL_ERROR
p04.pddl,cave-diving-sat14-strips,False,0.1187,INTERNAL_ERROR
p05.pddl,cave-diving-sat14-strips,False,0.1319,INTERNAL_ERROR
p06.pddl,cave-diving-sat14-strips,False,0.0978,INTERNAL_ERROR
p07.pddl,cave-diving-sat14-strips,False,0.0963,INTERNAL_ERROR
p08.pddl,cave-diving-sat14-strips,False,0.0980,INTERNAL_ERROR
p09.pddl,cave-diving-sat14-strips,False,0.0995,INTERNAL_ERROR
p10.pddl,cave-diving-sat14-strips,False,0.1788,INTERNAL_ERROR
p01.pddl,caldera-split-sat18-strips,False,0.4510,INTERNAL_ERROR
p02.pddl,caldera-split-sat18-strips,False,0.4852,INTERNAL_ERROR
p03.pddl,caldera-split-sat18-strips,False,0.6079,INTERNAL_ERROR
p04.pddl,caldera-split-sat18-strips,False,0.6698,INTERNAL_ERROR
p05.pddl,caldera-split-sat18-strips,False,0.4877,INTERNAL_ERROR
p06.pddl,caldera-split-sat18-strips,False,0.5012,INTERNAL_ERROR
p07.pddl,caldera-split-sat18-strips,False,1.0095,INTERNAL_ERROR
p08.pddl,caldera-split-sat18-strips,False,1.0527,INTERNAL_ERROR
p09.pddl,caldera-split-sat18-strips,False,1.2651,INTERNAL_ERROR
p10.pddl,caldera-split-sat18-strips,False,0.6247,INTERNAL_ERROR
p01.pddl,woodworking-sat08-strips,False,0.1633,INTERNAL_ERROR
p02.pddl,woodworking-sat08-strips,False,0.1455,INTERNAL_ERROR
p03.pddl,woodworking-sat08-strips,True,0.3093,
p04.pddl,woodworking-sat08-strips,True,0.3484,
p05.pddl,woodworking-sat08-strips,False,0.2188,INTERNAL_ERROR
p06.pddl,woodworking-sat08-strips,True,0.7748,
p07.pddl,woodworking-sat08-strips,True,0.6947,
p08.pddl,woodworking-sat08-strips,True,0.9373,
p09.pddl,woodworking-sat08-strips,False,49.1457,UNSOLVABLE_INCOMPLETELY
p10.pddl,woodworking-sat08-strips,False,0.3117,INTERNAL_ERROR
p01.pddl,snake-sat18-strips,False,300.1392,TIMEOUT
p02.pddl,snake-sat18-strips,False,300.2010,TIMEOUT
p03.pddl,snake-sat18-strips,False,300.1749,TIMEOUT
p04.pddl,snake-sat18-strips,False,300.2119,TIMEOUT
p05.pddl,snake-sat18-strips,False,300.1403,TIMEOUT
p06.pddl,snake-sat18-strips,False,300.2777,TIMEOUT
p07.pddl,snake-sat18-strips,False,300.3340,TIMEOUT
p08.pddl,snake-sat18-strips,False,300.3646,TIMEOUT
p09.pddl,snake-sat18-strips,False,300.3462,TIMEOUT
p10.pddl,snake-sat18-strips,False,300.3331,TIMEOUT
